listing_id,review_id,date,comments
763407,34395508,2015-06-08T00:00:00.000Z,"Top Location near the Metro-Station! Beautiful apartment it has everything what you need! It's clean and very nice furnished.
The Hostess Gabriella is a very nice Person. Uncomplicated and very helpful!

We will definitely come back =)"
1182616,78623636,2016-06-07T00:00:00.000Z,"The location is good and the room is like it's written in the description, it's big and comfortable but it's not clean. Dust was everywhere on the furnitures and on the floor. We had to clean it ourselves to put our stuff. The bathroom is awful, smelly, not clean and what is worse is shared with all the people in the house, which can be 7 or 8 (it depends) and this is NOT clear in the description. We never met Peter but the communication with him was prompt. He rents the whole house to AirBnB guests, means 3 rooms totally 7 or 8 people and this is not in the spirit of Airbnb. Usually we go thru Airbnb to meet the owner of the house, talk to him, enjoy some common experiences and especially get infos about the city where we travel. This is not the case at Peter's place. The kitchen is big and you can have a nice breakfast there, but again it is not clean. Everything is left to the guests, so if you are lucky to find other guests who are clean, then it's ok, otherwise pity for you.... I think the owner, even if he doesn't live in the house, has to come and clean (at least the bathroom) and check if everything is fine, otherwise it looks like you are in an hostel. The smelly bathroom has a shower which is at the same level of the floor, so water is everywhere when you take a shower and you need to dry the pavement by yourself. This is my first bad experience at Airbnb after so many years! I don't recommend this appartment."
763407,8374503,2013-10-28T00:00:00.000Z,"I stayed this apartment two days with two friends. It is the very stylish, clean, and comfortable apartment.

Gabriella is so kind that she helped me a lot  before I stayed here and gave me much information about sightseeing and restaurants around there. I and my friends had great time here.

I highly recommend the apartment and Gabriella as host."
1255668,499281095,2019-07-31T00:00:00.000Z,The host canceled this reservation 9 days before arrival. This is an automated posting.
819676,232216927,2018-02-04T00:00:00.000Z,This was such a great we! The host was wonderful and We really appreciated the accommodation for a late check in / letting us store our bags on the day we checked out. This room is perfect for exploring Stockholm - located in such a great part of the city (which is very walkable).
916806,74923848,2016-05-17T00:00:00.000Z,We absolutely loved it here! It was clean and in such a beautiful area. It's close to the lake and the town square. Thank you!
368952,1422485,2012-06-05T00:00:00.000Z,"Great host!  I had a tremendous time here.  \"Modern villa\" is an understatement.  You feel like your in the Royal palace with all of the adornments.  The place is very clean in a comfortable setting (especially the bed).  The place is better than the pictures provided. Mrs Bohman was very kind and helpful.  It was very easy to feel at home here.
    You are about 300 meter from the bus stop which takes 26 minute (according to the schedule) to get to the southern most main station of Stockholm. The neighborhood is a modern upscale residential suburb.  There is a separate cottage in the rear of the house that has one small room with a very comfortable bed.  This place comes highly recommended!"
628555,51259798,2015-10-19T00:00:00.000Z,The host canceled this reservation 47 days before arrival. This is an automated posting.
242188,474375881,2019-06-23T00:00:00.000Z,"Li is an amazing and gracious host. Accommodated a really late check in , had all tourist info handy and was ever willing to help. Place was cozy and convenient to get around by public transport. Would definitely visit again."
164448,359558503,2018-12-17T00:00:00.000Z,"Li is indeed a super friendly host and her flat is a nice, cozy place where one feels welcome and like at home. It is clean, comfortable and quiet. It is also well connected to the public transport. A warm recommendation."
541875,298291138,2018-07-29T00:00:00.000Z,"Great location, small place but with everything you need. Martin was away but very easy to communicate with. Great apartment."
1149820,36781771,2015-07-01T00:00:00.000Z,"We had a great time at Klara's- the place is as beautiful as the pictures in the listing. We often had coffee at the Rio Pio theater, and enjoyed the market by the water on Sunday morning. We walked home every day from other parts of the city along the top of Sodermalm, watching the sun get closer to the horizon along montelius vagnus, then making our way to a view point with bald boulders, just over an old factory tower. One other bit of advice: if you see large groups drinking by the water, you should join them! Our favorite days ended at bars and beer gardens along the canal."
510398,525919717,2019-09-08T00:00:00.000Z,"Je recommande cet hébergement. Il est bien situé, au pied du tram. La chambre est confortable, il y a un grand lit, un dressing, une terrasse et une salle d'eau privée. De plus, Ric est un hôte sympathique, cultivé et accueillant."
283446,80881235,2016-06-20T00:00:00.000Z,"Vidhatri and her husband are very good hosts. They are nice and friendly people who believe in making people comfortable to the most.  The description was absolutely correct and the food she offered was really tasty. if you are looking for a small, comfortable, homely place with home made delicious food , this will be a wonderful experience in stockholm! We loved it.:)"
1041103,6955516,2013-09-01T00:00:00.000Z,"Alles in allem: zusammen mit unseren Freunden aus Italien hatten wir einen tollen Aufenthalt in einer tollen Unterkunft.
Karoline war sehr freundlich, hilfsbereit und zuverlässig. Ich konnte sie jederzeit kontaktieren und bekam schnell eine Antwort.
Die Lage der Wohnung ist optimal. Sehr nah an der U-Bahn Station. Gleich daneben hat es einen Supermarkt, der bis 23h geöffnet hat. Man ist mit der Tunnelbanan sofort im Zentrum, von wo aus mit öffentlichen Verkehrsmitteln alles leicht erreichbar ist. Die Wegbeschreibung zur Wohnung ist sehr gut, wir haben es sofort gefunden. Die Schlüsselübergabe hat super geklappt. Vor der Abreise durften wir sogar unser Gepäck dort deponieren.
Die Wohnung sieht so freundlich aus wie auf den Bildern. Hübsch und einladend eingerichtet. Wir haben uns dort zu Hause gefühlt. Sauber, grosszügig, mit drei abschliessbaren Zimmern mit grossen Betten. In einem Zimmer hat es ein riesiges Bett, in dem 3 Personen schlafen könnten. Ein zusätzliches Bett steht im Wohnzimmer. Das Bad ist etwas klein, aber ok. Es hatte immer warmes Wasser. Die Küche hat alles, was man braucht, auch Gewürze. Und eine „Moca“ (ital. Kaffeemaschine), die super Kaffee macht. Karoline hat uns sogar erlaubt, ihren PC zu benützen. Sie sagte zwar, er sei sehr langsam. Wir fanden ihn nicht langsam. Jedenfalls waren wir sehr froh darüber. Unsere Tagesrouten hatten wir auf einen Stick gespeichert und so mussten wir nicht alle Unterlagen mitschleppen. Jeden Tag haben wir nach dem Wetter geschaut. Und auf „ (Hidden by Airbnb) map“, um rauszufinden, wo genau die einzelnen Strassen sind. 
All in all, together with our friends from Italy, we had a great stay in a great accomodation.
Karoline was very friendly, helpful and reliable. I could contact her at any time and quickly got a response.
The location of the apartment is ideal. Very close to the metro station. Right next to it there is a supermarket, which is open until 23h. With the Tunnelbanan you are immediately in the center, from where everything is easily accessible by public transport. The indication of direction to the apartment is very good, we found it immediately. The key handover worked great. Before leaving Karoline allowed us to deposit our luggage there.
The apartment looks so friedly like the pictures. Pretty and inviting. We felt at home there. Clean, spacious, with three lockable rooms with great beds. One room has a huge bed where 3 people could sleep. An extra bed is in the living room. The bathroom is a bit small, but ok. There was always hot water. The kitchen has everything you need, even spices. And a \"Moca\" (Italian coffee maker), which makes great coffee. Karoline has even allowed us to use her PC. Although she said it is very slow. We didn’t find. Anyway, we were very pleased. We checked our daily routes we had stored on a flash drive, so we did not have to lug all the documents. Every day we looked at the weather. And \" (Hidden by Airbnb) map\", to find out exactly where the roads are to individual."
763407,7034265,2013-09-04T00:00:00.000Z,"Gabriella is a caring, interested and reliable host. She was always there when we had a question and provided us with special information for Stockholm. 
The apartment is besides the great design in avert good shape and extremely clean. 
The location is great, you can walk to the metro and there are nice shops and restaurants in the street.
We had a good time!!"
608672,145387924,2017-04-18T00:00:00.000Z,Karl's place was exactly as advertised. He was very easy to communicate with and gave me detailed instructions on how to get to his flat from the airport. Very clean and cozy place. Very close to the main pedestrian street but just separated enough for quiet at night. I would definitely stay again.
954832,91056037,2016-08-03T00:00:00.000Z,"We had an amazing time at Mikael's apartment, probably the best with air bnb!! The apartment is so beautiful: clean, bright and it has everything you need from the shampoo to the coffee machine!! Also it's in a very good location: central but very quiet at night! The metro station is less than 5 minutes walking, so brilliant! And last but not least Mikael was incredibly kind, responsive, reliable, very helpful, he waited for us even though we took a late flight and showed his flat and gave us lots of tips and information about Stockholm!! He also was very flexible about our leaving time since we had a late flight, he kindly let us leave our suitcases in his home so we could go to visit Stockholm even on our last day and then take them back when we wanted!!
So he made our stay the best trip ever! We will certainly come back to Stockholm and with no doubts we are going to stay in this wonderful flat!!"
581243,246281869,2018-03-25T00:00:00.000Z,"I and my friend really enjoyed our short stay at Edwin's room in Stockholm. He was kind and nice, especially about the booking, he responded to me very  quickly. Room is clean and he kindly offered enough amenities."
313195,2605837,2012-10-14T00:00:00.000Z,"We had a very comfortable stay at David's place! The rooms and beds were comfortable and warm. The shower worked great as well, and the minimalistic furnishings were all we needed - as we were out and about most of the time anyway! The kitchen is nicely set-up in case you need to cook or store your food, etc, we only needed to boil some water for tea so it was perfect for us! Though there is a supermarket just around the corner and metro station just about 5-10 minutes walk. The neighbours had drilling in their apartment for 2 of the 4 days we were there - so it was an early morning call for us on those days! But that is not within anyone's control, and we still had a thoroughly happy stay. :) Thanks David!"
620848,13809626,2014-06-05T00:00:00.000Z,"This apartment was ideally located for us as I had a conference at the Stockholmsmässan, just the other side of the train station. It also would have normally been ideal for my wife and toddler to pop into town each day on the excellent train service, however the train lines were being maintained while we were there.
Hanna helpfully contacted me days before we arrived alerting us to this and giving alternative ways to get to the apartment and from there to the city via bus/metro. She even came out to the flygbussarna station in Liljeholmen to help us make our way by metro and bus from there and was extremely friendly and helpful.
I would think that when the trains are running as normal this would also be an ideal base for those exploring the city as it is only a very short train ride to the city centre, although Älvsjö itself is rather uninspiring.
The apartment was well equipped, spacious and there were several places to buy groceries and takeaways nearby, which was perfect for us with a small person.
Hanna was also happy to meet us much earlier than the listed check-in time, as we travelled all the way from Wellington and this was greatly appreciated.
Also appreciated and unexpected was that Hanna provided some basic groceries for us on arrival, making this more like a self-service B&B experience. 
The only small complaint was that we found the apartment needed a vacuum and my wife did this on arrival. However, in fairness, I think this was largely because we arrived early and despite going for a walk after dropping our bags off, may have rushed Hanna in her clean-up. Also, the previous tenant stayed 2 months, and I would have thought someone staying this long would have done some basic cleaning themselves. So we were not unhappy with this overall, and pleased we could check in on arrival in Sweden.
I would recommend future guests consider taking a bus from Arlanda airport to nearby Märsta station and the commuter train from here directly to Älvsjö if they want avoid the expensive Arlanda Express train service. We did this in reverse on the way to the airport when the trains were running again and it was less than half the price.
Many thanks, a very pleasant Swedish experience."
533880,8049868,2013-10-14T00:00:00.000Z,"We had a very good stay and experience with Jari.  The room was good, the bed was just barely wide enough for two but we managed.  Jari was very helpful and friendly.  It is a short walk to the subway for a short, two stop ride to the city center.  
We were able to walk from the Tallink ferry terminal, but the trip from the train station is longer and would need the subway.
We had a very good experience her and recommend this place."
451155,71455304,2016-04-25T00:00:00.000Z,I really enjoyed to be at Malins beatiful house at Stockholm. There was no problems. I saw wild deers on the yard. Wildlife in the middle of city!
1124388,101092115,2016-09-11T00:00:00.000Z,"Wir waren zu zweit für ein Wochenende in Stockholm und Carls Wohnung war als Unterkunft ideal. Einfach zu erreichen und gut an die Innenstadt angeschlossen. Da wir tolles Wetter hatten, sind wir meist zu Fuß bis in die Stadt gelaufen - immer am Wasser entlang, einfach toll.
Vor unserer Ankunft hat Carl uns mit allen notwendigen Infos versorgt, damit wir problemlos zu ihm finden. Das war super und hat sehr gut funktioniert.
Die Wohnung selbst ist klein, aber gemütlich. Alles, was wir brauchten haben wir gefunden und würden sofort wieder dort übernachten."
608672,358139934,2018-12-13T00:00:00.000Z,"So many good things about the stay at Karl’s place! Quiet street, beautiful building, comfortable space (for one at least), Karl was responsive to email. Shower situation is a little awkward. Otherwise really enjoyed my visit."
1251466,7843830,2013-10-05T00:00:00.000Z,"Dean and his wife were very helpful and friendly. the room is nice and clean and has a large soft bed and it makes you wish sleep in in the morning:)thank you, Dean!"
954832,343973187,2018-11-02T00:00:00.000Z,Thank you SO SO SO very much for an outstanding stay. Our trip to Stockholm was exponentially better with Mikael’s help and guidance. The apartment was so clean and the bed was so comfortable after a long day of sight-seeing and “meeting” the city. Thank you again for everything- you are the best!
1212891,33454614,2015-05-28T00:00:00.000Z,Maud var en perfekt värd. Personlig och vänlig. Vi kände oss mycket välkomna i hennes hem. Återkommer gärna.
757320,110779211,2016-10-28T00:00:00.000Z,A very comfortable place with a big bathroom and well located near the old town and subway station. Barb is a nice host..
581243,362434054,2018-12-26T00:00:00.000Z,very clean
915013,469205039,2019-06-14T00:00:00.000Z,Alexander’s place is close to the city center in a more residential area. I stayed here for three nights when in town for work. Alexander was friendly and the place was nice and convenient.
1182616,90636490,2016-08-01T00:00:00.000Z,"Peter is very kind and informed us very well to get from the airport to the city etc..... but unfortunately we never meet him..
We spent a Weekend in Stockholm for 3 nights and we were 3 persons. 

Appartment/Location:
It was a very lovley appartment in a good Location in the City. You can get to everything easily. The room in the appartment had enough space for three persons. There are two other rooms in the appartment where other persons are renting, so it could be that you will meet other travelers =)
When you are a relaxed person and don't expect a high class Hotel with a bathroom for every single person this is a nice opportunity for visiting Stockholm.

It was very nice for our weekend in this area!"
533880,22630111,2014-11-10T00:00:00.000Z,"Jarl is a very friendly host. He is really knowledgable and always available when I have questions. His room is nice and cozy. The place is located in a convenient position. It takes a 5-minute walk to the metro station and bus stations which are connected to most of the places in Stockholm. There are good restaurants around too. To sum up, it was a great experience staying in Jarl's place and I would highly recommend his place to everyone."
954832,24070279,2014-12-19T00:00:00.000Z,"I lived almost 3 months in Mikael' s appartment during the first period of my Sabbatical. Chosing this appartment was an excellent decision. Mikael is a very friendly, helpful and caring host and neighbour. The communication was very good, he had worthful advice and answered questions always promptly e.g.via sms. The appartment is clean,cosy and equipped with a lot of useful things. It has easy access to puplic transportation and shops. I have already recommended it to friends! Tack så mycket!"
581243,127985044,2017-01-22T00:00:00.000Z,Edwin is as welcoming and charming as discret. So we had everything we need but totaly independant.nice balance. Thank you to Edwin who contribute to our really Nice Journey in Stockholm !
1204621,158019872,2017-06-05T00:00:00.000Z,"(English below)

L'appartement de Nettan est bien situé, proche du métro et du centre-ville. Il est aussi très confortable et bien équipé.
Je n'ai pas vraiment eu le temps de parler avec Nettan, étant à l'extérieure la plupart du temps mais elle est très sympathique, arrangeante et le résultat est qu'on se sent très à l'aise chez elle. Je recommande :)

Nettan's appartment has a good location, close to subway and city centre. It's very confortable and it has everything you may need.
I didn't have time to really have some talk with Nettan (I was outside most of the time) but I can say that she is a kind and easy-going host. She made me feel at home. I truly recommend her :)"
776155,3620242,2013-02-26T00:00:00.000Z,"We had the pleasure to stay at Ann-Sofie's beautiful apartment for a weekend in February. Ann-Sofie was a great host, very friendly and helpful. The apartment is just as nice as in the pictures, stylish, comfortable and well equipped. The bed was a dream! We really enjoyed the location, very central and close to the subway, nice restaurants and cafés, yet quiet and relaxed. 

We can highly recommend this place, we had a great time and would love to come back someday."
145320,339799543,2018-10-22T00:00:00.000Z,"Super appartement, cosy, dans un quartier calme et proche de artères animées."
1212891,207515177,2017-10-29T00:00:00.000Z,Mycket nöjd!
1262188,5927781,2013-07-22T00:00:00.000Z,"It's a very good location, only one train stop from the City center, you can walk it if you want to, it's only 20 minutes. Nice and clean appartment, well equipped with even an Italian Mocca, Karin left all necessary information about keys, WIFI ecc. The only thing we struggeld with was the stove as we use gas and not electric ones, but we made it eventually. There are two grocery stores close by and also bars and restaurants, We really enjoyed and felt like real Stockholmers."
763407,54765035,2015-11-23T00:00:00.000Z,"The apartment was lovely, cosy, tastefully done and really kept nicely.
Around 10-15 mins walk to the city centre and buses outside so it was very convenient. Gabriella was out of town so coudlnt meet her but she had really made sure everything was taken care of to the small details. Even some nice breakfast in the fridge. Overall great stay."
