listing_id,review_id,date,comments
1182616,8924406,2013-11-25T00:00:00.000Z,"Staying at Peter's was great! The apartment was very nice, spacious and really conveniently located. Peter was a very friendly and helpful host."
1271843,339290911,2018-10-21T00:00:00.000Z,"Nice-looking home in a great area. Close to trains and buses. Great little Japanese restaurant close by. Best hipster coffee roastery in town at Johan & Nyström. Helpful and flexible with check-in/out times. Instant responses. Overall, very good."
299154,55049465,2015-11-27T00:00:00.000Z,"Daniel's apartment is in a great location and within walking distance to Gamla Stan and the Central Station. It was a good communicating with Daniel as he was very quick to respond and when we met him on the first day, he was very welcoming. He introduced his apartment/neighbourhood and patiently answered our questions about our travel itinerary. His studio apartment is small and cozy with everything I need."
974175,32443886,2015-05-18T00:00:00.000Z,"Wir hatten mit unseren beiden Kindern eine wunderbare Zeit in Sofies Apartment. Jeder, der Gefallen an skandinavischem Design hat, wird die Einrichtung lieben, und es fehlte uns an absolut nichts. Wenn man unbedingt ein Haar in der Suppe finden will, dann das relativ kleine Bad, aber die Ausstattung ist insgesamt super. Die Raumaufteilung hat sich nach dem Einbau einer neuen offenen Küche etwas geändert, was uns noch besser gefällt. Überhaupt ist alles in Wirklichkeit (noch) schöner als abgebildet.
Die Lage in Vasastan ist fantastisch - als Ausgangspunkt für Besichtigungen und Shoppingtouren in der Innenstadt, in der Nachbarschaft findet man zahlreiche nette Cafes und Bars und gute Restaurants, und es ist dennoch sehr ruhig.
Mit Sofie haben wir nur per eMail kommuniziert. Das war alles sehr nett und unkompliziert und hat ausnahmslos hervorragend geklappt. Schade, dass wir uns nicht persönlich getroffen haben. Aber vielleicht klappt es ja beim nächsten Mal."
1261445,529655435,2019-09-15T00:00:00.000Z,We had such a wonderful experience here. The place was perfect; in a great locationand with all amenities that we needed.  Most special about this place was the warm welcome and consideration of our host.  We arrived late at night to a warm greeting and they had even bought and had some food available for us which was so helpful and thoughtful. We also got some great tips for places to go to from a locals perspective that made our time there wonderful! We would recommend in a heart beat
1170766,13656708,2014-06-02T00:00:00.000Z,Annika var en mycket tillmötesgående värd som var lätt att få tag på. Vi uppskattade också flexibiliteten vid in- och utcheckning. Lägenheten var supermysig och läget perfekt för oss. Vi skulle gärna bo där igen och rekommenderar det gärna till andra.
1170766,190477098,2017-09-04T00:00:00.000Z,"Annika was an excellent host, very welcoming and friendly. Checkin and communication was easy, the place was great and in a lovely area. I can definitely recommend a stay at Annika's place."
1204621,68179788,2016-04-02T00:00:00.000Z,"Nettan welcomed us back, as we stayed with her for a couple of days, then went to the countryside for a few days, returning to Stockholm - and her apartment - to finish out our trip. I commented earlier about how welcoming and organized she is, and that continues to be true."
873383,89127240,2016-07-27T00:00:00.000Z,Nice place and friendly host.
1170766,445902044,2019-04-30T00:00:00.000Z,Perfect place to discover Stockholm!
1212891,329174588,2018-09-28T00:00:00.000Z,"Maud (and Sammy the cat) are very welcoming and have a cozy, clean home."
1204621,75325219,2016-05-20T00:00:00.000Z,"I spend 5 nights at Nettan's place while traveling in Stockholm.   Nettan is an awesome host.  She is very friendly, warm and interesting to talk to.  Her flat is very clean.  Her flat is very easily accessible from the train station and the town center with the super efficient and frequent subway.  Her place is about 7 minutes away from the subway station.  Just follow Nettan's clear and easy to follow directions.  For those who enjoy walking, Nettan's flat is about 30-40 minutes of pleasant stroll to the Vasa museum.  You will pass the Swedish Film Institute and the TV station along the way.  The room is actually much better than the picture.  The room is really big and bright.  There is a big window that over looks the harbor.  Everyday, you will see the ferry coming in from Finland in the morning, and leave in the evening.  I love watching the boats going by.  The bed is very comfortable.  I slept like a baby everyday.  Her shower is very luxurious.  It has the rain shower.  It is perfect for washing away the exhaustion of traveling.  There are 2 supermarkets that are few minutes away.  I definitely recommend Nettan's place."
819676,112484051,2016-11-06T00:00:00.000Z,Andy and Vannie went out of their way to make sure I was able to access the apartment in their absence.  They were very responsive to emails and texts.  The description of their apartment was very accurate and the location was terrific.  I would stay here again when I get back to Stockholm.
866768,100900730,2016-09-11T00:00:00.000Z,"Our trip to Stockholm was amazing!
Sally was really nice, she hosted us very spontaneous, because we wrote her a day before we arrived. But it was no problem. And she was waiting for us a long time, because our train was delayed. She was really friendly! Her apartment is also very cozy.

The location is good, a safe place and you can walk to Södermalm in 20 minutes. To walk to the old town or downtown it's too far. But you can easily take the metro, it's very close! 

For the location and the apartment the price is perfect! I can really recommend Sally's apartment."
647314,16649707,2014-07-31T00:00:00.000Z,"deze kamer is echt een aanrader! Ze ligt in een hele rustige buurt!, met vlakbij  winkels, restaurants,  koffiebars, ... Vlakbij was ook de metro  en de fietsparkeerplaats vanwaar we  gehuurde fietsen kon halen. We deden alles  met de  fiets (goeie  fietspaden in  Stockholm!) of te voet.

Mallika  had op voorhand alles duidelijk gecommuniceerd ivm  de kamer, de sleutel, de deurcode, ... De eerste dagen van ons verblijf was  ze zelf niet thuis, maar alles was prima in orde.

Mallika zelf is een hele fijne gastvrouw. Ze respecteert je privacy, ze hielp ons waar ze kon met tips, ... Echt een aangename persoon.

We zouden deze kamer zeker opnieuw huren als we nog eens in Stockholm  komen."
