listing_id,review_id,date,comments
299154,491360692,2019-07-20T00:00:00.000Z,Very well situated flat. Enough space for 3 persons and Daniel is a very communicative host ! I recommend it !
608672,105423202,2016-10-01T00:00:00.000Z,"Karl很親切,房源很接近地鐵站,房間設備齊全｡最重要的是有電梯,住在歷史200年的房子裡,很特別的體驗｡"
1151217,51018977,2015-10-17T00:00:00.000Z,"Very nice apartment. We felt a lot like home. Anna and her family made sure a friend would let us in and explain everything we should know. The cosy and warm apartment waited with a good bottle of red wine. Thanks for that Anna. We had a wonderful stay in Stockholm and this apartment made it even better. 
Thanks a lot Anna."
478105,59133069,2016-01-07T00:00:00.000Z,"Christian was very attentive and pleasant host. He cared about all the nuances of our arrival in the new year: he has prepared a list of Christmas events, how to get the best views of the fireworks, etc. He did not leave any question unanswered and was very responsive.

Apartments
Excellent apartments in 10 minutes from the metro station örnsberg. The apartment has everything necessary for four tourists - two shower rooms, a spacious living room with a massage chair (now I want to buy a home the same)), kitchen, dining room, two bedrooms. All rooms are clean with creative atmosphere.

Area
Excellent quiet area near the small forest. Going out in the evening to smoke, you can meet deer, hares, or a neighbor's cat. There is a good supermarket where we buy food near örnsberg station.

It’s a perfect choice for large company"
1271843,75420256,2016-05-21T00:00:00.000Z,"The apartment was beautiful, just as pictured. Andre and Joanna were incredible thoughtful, generous, and kind hosts.  The bed is incredibly comfy.   The apartment is immacultately clean.  It's also ridiculously close to the metro, which is the ultimate in convenience, in a very nice neighborhood worth seeing in its own right.  The supermarket is right next to the metro, drugstore on the corner, restaurants all withing 1  block."
1307331,251542421,2018-04-08T00:00:00.000Z,"Marcus’ house was just perfect for a group of six people like us. It is very warmly welcoming, and the spaces are well organized, so it’s easy to feel like home. The house is not very central, but the metro station is easily reachable in five minutes and connects you quickly with the main attractions of the city; the neighborhood is also very nice, so we enjoyed going back here at the end of the day.
Marcus is also very reactive and helpful, we haven’t met but he answered fast in every situation, with lots of precious informations.
Everyone of us was satisfied and we had a wonderful experience in this house! 
Warmly recommended and thank you again Marcus and family!"
206221,54197778,2015-11-16T00:00:00.000Z,"Elisabeth was an outstanding host, she is an exuberant,kindhearted person who made us feel welcome and comfortable in her home. Her apartment in Sodermalm is very conveniently located and wonderfully quiet. Security is excellent and there's even a lift (elevator). Her apartment is quite spacious.  She offered us a lovely, healthy breakfast in a large kitchen, always nicely prepared and presented. The metro stop is a short walk, about 3 blocks away. We really enjoyed Sodermalm's restaurants, interesting old neighborhoods, great vintage shops, and of course the rest of Stockholm was delightful as well. Great little bakery called Tartan (Hornsgatan 32) about a 10 minute walk from Elisabeth's. Outstanding skateboard shop nearby, called Kalihula (I think). Really enjoyed Stockholm, 3 days wasn't nearly enough time."
1153177,265416416,2018-05-17T00:00:00.000Z,"Terry’s apartment was the perfect place for two couples to stay - we had ALL the comforts of home (kitchen equipment, linen, detergents - you name it!), convenient access to super public transport, and best of all, a host who kept in touch to ensure we were always comfortable and had everything we needed."
1212891,75503371,2016-05-21T00:00:00.000Z,Perfekt host! Maud is very friendly and warm. The apartment is very clean and calm. All you need for pleasure stay in Stockholm.
1170766,47262650,2015-09-17T00:00:00.000Z,"Very welcoming and friendly host. The App it's nice and clean. Subway just around the corner, but almost everything is within walking distance. I can highly recommend this App. Thanks Annika... C U next time...!"
1182616,25046475,2015-01-05T00:00:00.000Z,The location is great and the room is well prepared. Even though peter didn't meet us  in person but he gave excellent advice to visit the city. It was a nice stay.
438129,20290542,2014-09-27T00:00:00.000Z,"Eva is an excellent host, I had a good time during the time that I stayed there.

The room is small but it has all you need to rest and study. The house is clean, with big kitchen which you can use, and it is about 7 min walking from the metro station. Near there a commercial zone where you can find supermarkets and food stores.

I definitely recommend her."
1303522,45671700,2015-09-05T00:00:00.000Z,"Camilla's apartment is very nice with everything you would need for a great stay in stockholm. It has a well equipped kitchen and a comfortable living area. The apartment is very close to the metro station and bus stops to take you to the city centre. There is also a lovely park, near the water about a 3 minute walk away, and there are also supermarkets, bars and shops nearby. Camilla even met us at the bus stop to bring us to her apartment. I would recommend this apartment and would stay there again if I was back in Stockholm."
1212891,39752758,2015-07-26T00:00:00.000Z,Maud est une personne accueillante. La chambre est très bien. Maud vous fournira beaucoup de renseignements sur la ville de maniere très précise.
1189469,53722345,2015-11-11T00:00:00.000Z,"Although we did not meet the host, we received very prompt assistance and guidance through the Airbnb portal regarding the accommodation facilities and getting around Stockholm. The apartment was spacious even for 5 individuals and located at a very accessible area of Stockholm. Thank you Isabelle and would definitely recommend staying here!"
866768,277765041,2018-06-17T00:00:00.000Z,It has been a really nice experience being my first time in AirBnB. Sally was really kind and helpful. I will definitely recommend it.
1271843,362798185,2018-12-27T00:00:00.000Z,"Tremendous location right next door to the subway station, but without the noise. A very classic, spacious fifties or sixties type apartment with IKEA memory foam matresses and beddings, and a very responsive host that was out travelling while I visited, so I had the whole place to myself, which gave a cozy home away from home feeling."
