listing_id,review_id,date,comments
757320,509859116,2019-08-15T00:00:00.000Z,Barb is a very enthousiast host!
206221,448606338,2019-05-05T00:00:00.000Z,"Le séjour chez Elisabeth était très agréable. Nous avons apprécié partager quelques moments d'échanges avec elle. C'est une personne passionnante et généreuse.
La chambre était impeccable et le logement très bien situé. Une maison pleine de charme !
Je recommande vivement"
581243,79638765,2016-06-13T00:00:00.000Z,"I only stayed one night, but it was a very nice home away from home. It was a tiny bit confusing to get in at first, but everything else was smooth. I would be happy to stay here again."
242188,51713606,2015-10-24T00:00:00.000Z,"Lidia is a most welcoming host, full of useful and interesting information about things to see round Stockholm. The accomodation is as described, comfortable, warm, very practical. The situation is perfect for visiting Gamla Stan and the surrounding areas, everything is within walking distance, and for those who prefer public transfer, the train station and bus stations are just round the corner. Also most appreciable is the free wifi connection, kettle, tea, coffee, fridge and microwave."
1048668,505350172,2019-08-09T00:00:00.000Z,"Melissa's apartment is very cosy, nicely situated in a quiet neighbourhood yet super close to the center of Stockholm. I recommend!"
299154,81384260,2016-06-22T00:00:00.000Z,"Daniel's apartment is in a great location in Södermalm within an easy walk to Gamla Stan and quick subway travel to Central Stockholm. Daniel's Södermalm neighborhood also has lots to see and do, and his guidebook is very helpful in identifying parks, grocery stores and restaurants in the immediate vicinity. 

Daniel's is apartment is very compact, as he accurately describes, but it works perfectly. We fit three people on the two beds comfortably and still had room to maneuver around the small studio apartment. 

Daniel was also a great host, providing clear communication and prompt responses to our questions. Although we did not get to meet him directly, he was very accommodating with our arrival schedule, and we found the information he provided online and in the apartment very helpful.

Thanks for a wonderful stay in Stockholm!"
164448,339169565,2018-10-21T00:00:00.000Z,"Lidia is an excellent host. She was really nice and gave us a lot of useful information. It's very easy to comunicate with her.
The appartement is well located, near the commuter rail and metro. The bedroom was comfortable and clean. Highly recommend !"
1248490,10836342,2014-03-10T00:00:00.000Z,"Maria has a beautiful apartment perfectly located in Stockholm. Maria was an excellent host, very nice and helpful. Thanks!"
1170027,26267206,2015-02-08T00:00:00.000Z,"Jeg har kun roser at sige om Diana's lejlighed. Jeg kom fra Danmark og landede først i lejligheden kl 2 om natten hvor Diana og en veninde tålmodigt havde ventet på mig i timevis. De havde guidet mig gennem nattens snefaldet gader over telefonen. Selvom jeg var så sent på den var Diana sød og imødekommende.
Oveni havde hun købt brød, kaffe, juice mm. så jag havde lidt til om morgenen når jeg vågnede. Lejligheden var ren og lækker, en hyggelig lejlighed, der kunne rumme 3 mennesker uden problemer.
Næste gang jeg skal til Stockholm ved jeg hvor jeg skal bo"
755843,120890469,2016-12-12T00:00:00.000Z,"Perfect position near the centre, bus stops, underground, several nice restaurants."
700113,77709319,2016-06-03T00:00:00.000Z,"Convenient location, everything that was needed was provided in the flat and Illona was very nice. Thank you!"
313763,36327237,2015-06-27T00:00:00.000Z,"Martin was great, very kind, helpful, and responsive. The apartment was centrally located and just like the pictures. Would stay again!"
875505,210055139,2017-11-07T00:00:00.000Z,"Apartment in great location for all the central attractions, serves well for 1-2 persons on a short visit to Stockholm, looking to explore the restaurants, shopping and nightlife in the city!"
954832,15137091,2014-07-03T00:00:00.000Z,"Nous avons apprécié l'accueil de Mikael qui a pris son temps pour nous présenter le logement, l'environnement et répondre à nos questions sur la ville de Stockholm.
L'appartement est bien situé, fonctionnel mais petit , il faudrait préciser dans le descriptif la surface; une télévision serait un plus !"
299154,28213237,2015-03-20T00:00:00.000Z,Daniel is a wonderful and very helpful host. The apartment was convenient for my meetings and in a quiet neighbourhood. Thank you for your hospitality Daniel
1231897,197630582,2017-09-26T00:00:00.000Z,"Perfect place to stay, welcoming and warm host and good connected with the city center by the underground."
916806,107643886,2016-10-11T00:00:00.000Z,"Bel appartement, très bien entretenu et confortable. Tout a bien été pensé , nous avons senti que nos hôtes sont soigneux et attentionnés. Le métro est à 10 bonnes minutes de marche, ainsi que les commerces. Il y a également de belles ballades à faire à pied dans le quartier."
1204621,196210804,2017-09-22T00:00:00.000Z,"Nettan was a great host. She texted me all the way I needed to do from the central station to go to her flat, which was really helpful.
She friendly welcomed me, tired as I was, and explained me where everything was at her flat and in the neighborhood. 
Her flat is three stations away from the central station, in a really quiet area close to the tube and the sea.
We had the chance to talk, even if both of us were quite busy, and it was great to know more about her.
Great first experience, thanks again !"
1182616,19763813,2014-09-17T00:00:00.000Z,"In an elegant and raised apartment; the host provided us with towels."
299154,19113617,2014-09-06T00:00:00.000Z,"My friend and I stayed at Daniel's place for one night and we found it very accommodating. We were drawn by the neighborhood and we truly enjoyed being there - it was so close to several train stations, shopping, trendy restaurants and boutiques. This was a no-frills place and we would definitely stay again."
242188,530871817,2019-09-16T00:00:00.000Z,Li... Is wonderful! You couldn't ask for a better host and a very thoughtful person. I would advise anyone to stay at her place and you will not be disappointed!
700113,17670528,2014-08-16T00:00:00.000Z,"I've been here for 15 days, in august 2014.
The apartment is as you can see in the photos: quite small but nice and clean.  From the balcony you have a nice view of the park. 
The apartment is in the city center, near to the subway stations and food shops.
Ilona is very kind: she invited me to a party with neighbours and she also washed my clothes for me.
Solution ok for 1-2 persons for short stays."
1128990,17641484,2014-08-15T00:00:00.000Z,"Anette has a nice apartment with a good location in the \"Sofo\" neighborhood of Stockholm. The area has great restaurants, with designer shops spread out in the neighboring blocks. It's pleasant, mostly quiet and 10 minutes from Gamlastan, the historical center. Anette was helpful with the check-in time and left us some basic provisions which were useful. The apartment has good light and accommodates 4 people (sharing one bathroom). The shortfalls for us were the lack of a washing machine (the laundry service outside was pricey), that it's a bit cluttered and, while in general it was fine, the flat needs a deep cleaning. Otherwise the flat is spacious and its located in a nice neighborhood of Stockholm."
299154,146879857,2017-04-24T00:00:00.000Z,"Daniel's place was just perfect for my stay. Daniel was warm and welcoming, and worked with my odd schedule for check-in. His recommendations were spot on. The location couldn't be better- two minute walk to subway, lots of cafes, shops, restaurants, and bars nearby. The apartment is charming, and the balcony space was perfect for morning coffee. I would love to stay here again on my next visit."
283446,2709526,2012-10-24T00:00:00.000Z,"The hosts made me feel right at home when I visited Stockholm. They came all the way to the port to pick me up when I got to Stockholm, and escorted me all the way to the airport when I had to leave. They let me use their bus/subway pass at a discounted price, and they cooked delicious and authentic Indian meals for me. The bed was super comfortable... (The first thing I did when I got to their home was take a nap.) They treated me like family, and they even planned out a schedule for me with a list of the places I should visit during my short stay in Stockholm. They also have a teenage daughter who is very friendly and knowledgeable of the top places to visit in Stockholm. I really enjoyed my stay at this place. Thank you so much!"
1248490,271704009,2018-06-02T00:00:00.000Z,"You will be pleased with the apartment, very high end.  Maria was awesome too!"
1124388,275923625,2018-06-12T00:00:00.000Z,A value place to stay in Stockholm.
164448,5844864,2013-07-19T00:00:00.000Z,"Lidia was a wonderful host,the direction given to us on how to get to her place from the airport was precise and just easy.I given her top credit to show us how easy to find her place.
She was expecting our arrival in the afternoon and treated us high tea while sharing her tips how to go about Stockholm.I would not hesitate to come again.Highly recommended .The location is good too,only 20mins walk to old town through busy street."
274876,526605643,2019-09-09T00:00:00.000Z,"Emma was an excellent host, very helpful and thoughtful. Lovely apartment ideal for our family of 5 adults.
Easy access by bus to central Stockholm, nice local bars and restaurants."
575371,181617952,2017-08-13T00:00:00.000Z,Both Tomas and his wife were nice!! I def recommend it!!
1307331,165773313,2017-07-02T00:00:00.000Z,"We are very happy to stay at Marcus's home. Close to the metro and close to  the center of Stockholm. Quiet and nice  place to stay in a group of friends. Breakfast on the terrace, in the sun, evenings in the large living room. We had a riddle - who would guess how the shower in the upper bathroom would run? Simple ! But surprising solution! Just move the faucet right! The winner had priority in the bathroom. But it was not embarrassing, because the bathrooms are two. Marcus very accurately described everything, left instructions. Thank you very much, best regards! We recommend!"
608672,20957078,2014-10-08T00:00:00.000Z,"Chambre avec un petit coin cuisine, centrale  et très calme.
Karl est très sympathique et parle français. Ces quelques recommandations sur les lieux à visiter se sont toutes révélées excellentes."
763407,10463338,2014-02-20T00:00:00.000Z,"Wonderful stay! The appartment is perfect, it's so nice to rent a place which is clean, so comfortable and with a nice interior! Located in Odenplan and only few steps away to supermarket, restaurants and bus/metro station (3 stops only from Stureplan by bus or from T-Centralen by metro). 
Communication was perfect with Gabriella, she is well organized and careful, she gave us all information needed for our stay.
Don't hesitate, book here!"
164448,333410794,2018-10-07T00:00:00.000Z,"Li was an absolutely outstanding host, going above and beyond to help us and guide us in our travels, just world class service all around. The place was as advertised, clean, secure with all the amenities listed. Would recommend for anyone."
819676,514519445,2019-08-21T00:00:00.000Z,As a solo female traveler I felt completely comfortable. The apartment is exactly as pictured and super clean. Thanks again!
299154,102167833,2016-09-17T00:00:00.000Z,"Quartier : meilleur emplacement possible pour visiter la ville, quartier avec plein de bar et restaurant + tres tres calme. A 10 minutes à pied de Gamla Stan et proche pour tout le reste.
Acceuil : Comme convenu et à l'heure prevue.
Appartement, pas tres grand mais tellement bien situé !"
556363,265781943,2018-05-18T00:00:00.000Z,Lennard is a welcoming host easy to communicate. His apt is amazing and everything is close by. Top address in Stockholm.
1048260,444697691,2019-04-28T00:00:00.000Z,"Annika’s flat is as lovely as the description. It is well located, a few minutes from the green line (metro) bringing you a few stops away to the key attractions of Stockholm making it a great spot."
819676,80287053,2016-06-17T00:00:00.000Z,"This was a wonderfully located place to stay at. Very close to absolutely everything, and being a fan of walking I enjoyed this a lot. As I arrived pretty early in the morning they kept me posted if I could check in early (which to my luck I could) and also were super nice to offer the possibility of breakfast at 4 AM.

I do recommend it :)"
475409,1312065,2012-05-20T00:00:00.000Z,A really nice flat in a lovely place of Stockholm !
