listing_id,review_id,date,comments
1144069,7537489,2013-09-23T00:00:00.000Z,"We had a very nice time in Jon's apartment. It was clean, tidy, reasonably spacious, smartly decorated, and kid friendly. The location was handy as it was close to transportation, shops and cafes. Jon kindly accommodated our requests for a small family, and our late arrival. As a much appreciated gesture, Jon also got some breakfast food for us. The bed was very comfortable, and at least during our stay it was very quiet at night. The living room was also a good and cosy space. The wireless internet was very fast and worked with no problems. We'd stay there again, and heartily recommend it, in particular for young families."
206221,2176688,2012-09-03T00:00:00.000Z,"Elisabeth is a very charming host whose amiability added a very important and enjoyable dimension to our experience of Stockholm and Sweden. The room in her apartment is very comfortable, an apartment itself well located."
1234960,440182813,2019-04-20T00:00:00.000Z,"Jacob是个非常细心的房东,虽然没见到本人｡家里的软装饰品我都很喜欢,住的很舒适,交通也便利,到地铁站步行650米就到了,下次还会来"
242188,60769026,2016-01-27T00:00:00.000Z,Lidia was absolutely terrific and so helpful! The place was in a great location and everything is within walking distance. The neighborhood is very lively and safe as well. The room was perfect for one person and super cozy. Would further recommend!!
347192,138897995,2017-03-22T00:00:00.000Z,So awesome!
164448,150732401,2017-05-09T00:00:00.000Z,"Lidia was extremely friendly, and always helpful. Her place was perfect!"
1041103,303706019,2018-08-08T00:00:00.000Z,The host canceled this reservation 44 days before arrival. This is an automated posting.
155685,36995635,2015-07-03T00:00:00.000Z,"I really liked and enjoyed this place. From the moment I arrived, I could feel very comfortable and as I listen music alot, the sound system was terrific for me. Robert's house view is stunning which I can say one of top views during my travel. the transport is also very close and other supermarkets and parks as well. I would like to stay here next summer again."
278311,2542726,2012-10-08T00:00:00.000Z,"Linnéa  is a fantastic host and amazing person! It was so wonderful to live with her. We laughed so much, she helped me a lot, and I felt like living at my house! Subway and Coop are really close. Only few minutes!
The best of all is that i I got a new friend!!!
Tack så jätte mycket Linnéa!!"
1170766,111384318,2016-10-31T00:00:00.000Z,"Annika was a lovely host, and was very kind. Communication with her was easy, and the location and light of her flat are great -- the flat is right next to the maria torget square and one of the popular viewing points over the city.  I would definitely recommend her place for a visit to Stockholm!"
1124388,115595165,2016-11-25T00:00:00.000Z,"Very cozy, warm-feeling flat. The speakers and vinyls are awesome. Carl is friendly and easy-going. The flat is less than 15 minutes by bus to the city central."
819676,149573136,2017-05-05T00:00:00.000Z,"Vannie and Andy are really great people. Unfortunately Andy was away when we visited, but Vannie made us feel at home immediately. She helped us plan our days, told us the best grocery store to go to, and went the extra mile when we needed it. A clean place that is located right next to Gamla Stan, which is where we spent our few days. Thanks for a great stay!"
581243,96536791,2016-08-23T00:00:00.000Z,"Nice cozy room, clean. The host was nice about accepting us right at noon.  wonderful location in Stockholm,  didn't see Edwin too often after check in"
302496,77962334,2016-06-04T00:00:00.000Z,"We booked Seta's apartment for the first week of June but due to some understandable and unfortunate circumstances, Seta had to cancel our reservation. She took upon herself to arrange for a rental at her neighbor's apartment in the same building and on the same floor. We were the first guests in the alternate apartment and loved every minute of it. It is a great building in a fantastic neighborhood in an awesome city. Very easy access to transit and great restaurants in the area. If we return to Stockholm we would book either Seta's apartment or the any apartment in the building."
916806,493785889,2019-07-23T00:00:00.000Z,she's efficient on comunicating with the guest.
301680,291559670,2018-07-16T00:00:00.000Z,"I stayed with Anitta's neighbor, Tina. I had my own room and bathroom with full amenities. Tina was a friendly and helpful host, and prepared a generous breakfast for me each morning. The house was within walking distance of Stockholmsmässan, where I was attending a conference during my stay. Everything was clean and tidy, and the house was situated within a quiet, cozy neighborhood. Thanks for a lovely trip!"
954832,513378546,2019-08-19T00:00:00.000Z,"Location, location, location -- close to public transportation, quiet with a lovely community garden.  Clean with a thoughtful host."
1158893,31320055,2015-05-04T00:00:00.000Z,"It was our first experience with Airbnb. We had a marvelous stay in Stockholm, and Dany/Maria’s house was a perfect fit for our family. We were really feeling like at home, and the house was exactly as described on Airbnb site as well as large enough for our family (6 persons). Outside logistical aspect, I would like to make a standing ovation to Dany & Maria. They welcomed us in a perfect manner, and prior our journey, we had many mail exchanges with them.  Very quickly, we were feeling like we knew each other for long time. Many Thanks again, for all kindness and information provided ahead, that made adventure quite easy for us. We really recommend this place to anyone who wants to visit Stockholm."
1261445,97964221,2016-08-29T00:00:00.000Z,"This place was great! Very trendy, open plan apartment in a nice and accessible location. Great wifi, comfortable lounge area and a great size for two people. It was quite warm due to the weather but absolutely fine. Marie-Louise was a great host. Very helpful and quick to answer any questions by txt or email. Great pad for a great trip to Stockholm."
1261445,13468061,2014-05-28T00:00:00.000Z,"Absolutely perfect apartment and host. The apartment is in a perfect location for seeing the sights of stockholm. The apartment is beautiful and has everything you need. Marie Louise was perfect, she made the whole process and stay fantastic."
274876,164643265,2017-06-28T00:00:00.000Z,Supert å bo i Emmas leilighet:-) Alt i leiligheten fungerte som det skulle og vi storkoste oss med barna her. Kommer gjerne igjen!
1117037,502008271,2019-08-04T00:00:00.000Z,"Nice stay, the appartement has everything you need. Good and fast communication with Polina. We didn't see her, but her friend Magdalena was in the appartement as well when we were there. She waited for us when we arrived late due to flightdelay, which we appreciated greatly. Quite far from city center (+/-45min with bus+/-metro), could have been faster if there was now constructionworks happening at the Metroline. We recommend this appartement for a short cheap stay near Stockholm."
242188,2380191,2012-09-23T00:00:00.000Z,Lidia was really nice and helpful! The apartment is really clean and so close to everything. Conveniently located! Loved it here.
647314,5825189,2013-07-18T00:00:00.000Z,"We spent a week there as part of a three-week trip around Sweden. The room was nice, spacious, quiet at night and with a comfortable double bed. It also has good storage and music speakers.
The kitchen and bathroom were well-equipped and easy to use.
The flat is well situated, close to metro station, restaurants, café's, parks and grocery store.
Mallika is an easy-going, kind and helpful host.
Wifi worked perfectly !"
1262520,16239063,2014-07-23T00:00:00.000Z,The reservation was canceled 9 days before arrival. This is an automated posting.
164448,64116793,2016-02-29T00:00:00.000Z,"Lidia's room is quite cozy, clean, with separate living room and shower for guests. And it only takes 3min to walk to metro line and 15min to the old town center. 
And Lidia is a very charming and warmhearted lady. I really enjoy the time I talked to her! It's quite considerate of her to give us lots of travel tips. If you're going to Stockholm, Lidia's room is highly recommended. 

房间很温馨,有独立的客厅和浴室提供给客人,周边交通便捷离老城也很近｡Lidia是位很可爱的老奶奶,非常热情,给了我们非常详尽的参观建议｡总之非常推荐｡"
164448,454995004,2019-05-19T00:00:00.000Z,"Li er meget gæstfri og hjælpsom og hun har især styr på tekniske ting.
Her er rent og stilfuldt. Stedet er meget velegnet til unge, som også har mulighed for at lære hinanden at kende."
581243,19134572,2014-09-07T00:00:00.000Z,"Great experience! Clean space, quiet enough, helpful friendly host. Very easy to get to things via the T-train or by walking. There is a shopping center connected to the building on the ground floor which was great. I'd recommend this place to anyone! Thanks Edwin!"
164448,117307729,2016-12-06T00:00:00.000Z,"Lidia's home in Stockholm covered by far all of our expectations. The house is really near from public transport if you arrive Stockholm from Arlanda airport. It is very warm, relaxing and quiet. We spent four intense days walking around Stockholm and Lidia's house offered us the rest we needed every night. And she is so kind every moment! She offered us tea and coffee just after the arrival and spent time explaining us all kinds of tips regarding Stockholm. It remains clear she loves her home city and she loves to communicate it to visitors. The room has space enough, the beds are big, the views are nice... The neighbourhood is as quiet as cool. Really hipster area in Södermalm called SoFo. If we return to Stockholm Lidia's home will be our choice!"
299154,255035229,2018-04-19T00:00:00.000Z,Daniel är omtänksam värd och jag hade en bra övernattning.
1212891,450332014,2019-05-09T00:00:00.000Z,Très bon emplacement pour visiter Stockholm. Supérettes proches du logement. Nous avons pris tous nos repas du soir dans la cuisine bien équipée.
700113,354009531,2018-11-30T00:00:00.000Z,"This is the place to stay! Incredible conditions for a very fair price, very near the city center and with incredible conditions! You can get privacy and all the comfort you’d have at your own place! And Ilona provides anything you could need! Definitely an amazing place to stay! Recommend !"
242188,146084900,2017-04-21T00:00:00.000Z,"Lidia is absolutely incredible - the sweetest and most helpful person ever! I truly love my stay at her place! 

The bed is comfy. The room is adequate. And the bathroom is clean! 

Lidia also spent a good 30 minutes with me giving me suggestions of places to go and planning he route since I only had one day in Stockholm! She also helped me with a train ticket by calling SJ and having them send it to me electronically! She cares about her guests and helps them in any way she can!

Always offered tea and coffee, and even made me breakfast in the morning!!

All in all, stay with Lidia. You won't regret it!!

The place is also central. Easy to get anywhere in Stockholm from her place!"
1128990,468789002,2019-06-13T00:00:00.000Z,"Great location! The apartment is located in a hip nieghbourhood with many places to eat and drink. Good area to mix with the friendly locals. There is a bus stop right outside the apartment, bus #3 will take you right into the city centre and back. This was very convenient for exploring without long walks. Annette Yvonne made check in easy and comfortable. The apartment was clean and ready for our arrival and after a quick tour Annette Yvonne provided some great tips on where to go and how to get there. Very helpful!
The apartment is sectioned off in a way that makes your room feel very private. The beds were very comfortable and the bathroom is located right outside your room.

Stay here! You won't regret it.

Thank you!"
581243,216504240,2017-12-04T00:00:00.000Z,"Edwin's place is wonderful, very clean, well located (you even have a mall downstairs with a supermarket), very good connection with public transport and if you want to walk to city center is about 30-40 min walk. We really enjoyed our stay and even though we spoke very little with Edwin he was very nice and kind. I would definitively recommend this listing. Thank you, Edwin!"
475409,2089526,2012-08-25T00:00:00.000Z,"Fantastic location, nice building and apartment, very friendly and welcoming host. They all helped to make our stay truly memorable!"
301680,43573619,2015-08-20T00:00:00.000Z,"Anitta war sehr hilfsbereit. Sie hatte leider kein geeignetes Zimmer mehr in ihrem Haus für uns 2 Personen frei und hat uns deshalb an einen Nachbarn vermittelt, dessen Haus wunderschön war und in dem wir uns während unseres Aufenthalts in Stockholm sehr wohl gefühlt haben. Der Nachbar hat uns mit wertvollen Stockholm-Tipps versorgt. Gerne kommen wir wieder her und wissen schon, wo wir uns melden werden."
299154,34060280,2015-06-04T00:00:00.000Z,"Daniel was out of town but kindly made arrangements with his friendly neighbor Rolf to help us get settled. Everything went smoothly, and the location close to the subway and old town could not have been better. It was a small studio, but one person on the sofa and one on the bed worked just fine. He left us lots of recommendations and guide books -- very helpful."
1212891,520355396,2019-08-30T00:00:00.000Z,"A very lovely host, with a very good located flat. It is a very accurated host, with amazing amenities. Everything was wonderful!"
838442,448386960,2019-05-05T00:00:00.000Z,"Appartamento in centro in una posizione davvero ottima, dotato di sauna privata e tutto l'essenziale (lenzuola e salviette si noleggiano lì per 2/3€). Ospitalità ineccepibile e apprezzatissimo servizio di caffè, tè ed acqua gratuiti per gli ospiti dell'ostello (di cui l'appartamento fa parte). Molto carino anche il cortile comunitario dotato di lampade riscaldanti e coperte. Consigliatissimo!!"
624886,17560042,2014-08-14T00:00:00.000Z,"Oskar's apartment in hornstull was perfect for our family of two adults and two boys 5 and 8. We enjoyed breakfast every morning in the sunny kitchen, complemented by croissants from the cafe across the street. We ate pizza and dumplings in the neighborhood.  And we played soccer and minigolf in the large park nearby.  This is not to mention all the exploring of stockholm by bus and subway we did all week. Hornstull is a perfect location, easy access to the rest of sodermalm and the rest of the city too. The apartment was bright and sunny. Plenty of room for our family."
274876,1990783,2012-08-15T00:00:00.000Z,"We have lived in Emma's apartment for almost a week and enjoyed our being in Stockholm immensely!  Her apartment is situated very conveniently in a good area, close to bus stops and downtown. Emma gave us a lot of useful information for tourists, was very sociable and friendly! Her apartment is very spacious, light and comfortable. It is a perfect place for a family rest!"
1144069,65629398,2016-03-15T00:00:00.000Z,"Jon' apartment is very well located, best thrift store right next door! Very practical and convenient we had everything that ones could need! clean and welcoming, I would recommend his place! 
I even forgot in item that he is sending me back ☺"
647314,82482112,2016-06-27T00:00:00.000Z,"Mallika's house is clean, cosy and centrally located. It was perfect for us! We haven't seen Mallika that much, (because she was away during Midsommar weekend ) but the communication was good."
916806,62488500,2016-02-15T00:00:00.000Z,"The house was clean and furnished well(kitchen, closet, air warmer, etc.). The host's feedback was fast and kind. 

We knew that we lost our baby's bracelet there and asked Mansour, even we left the place, he gave very rapid feedback not to make us be concerned about it. Forturnately found it in our package and I appreciate mansour for rapid feedback much.
Bus station is close(3 mins by walk) and large malls were near the house. And because of playgrounds near there, my baby could spend good time there with us."
608672,112007546,2016-11-03T00:00:00.000Z,Very centrally located! We were two students traveling on break and it was the perfect size for us. Bathroom is a wet room but Karl has a great set up so you don't flood the place. Little fridge and coffee station as well. Great building!
1182616,486187477,2019-07-12T00:00:00.000Z,"You pretty much get what you pay for. The room itself is quite nice, big and clean. The bathroom was smelly at times and it can get a bit crowded if seven or eight people want to use it in the morning. The kitchen was okay, also a bit dirty so not that great for cooking, but in the fridge was some fruit that seemed to have been in there for quite a while. All in all it wasn't terrible and if it was a bit cleaner I would recommend staying there because the location is great."
145320,269848901,2018-05-28T00:00:00.000Z,"Kim has a wonderfully funky space in the heart of Södermalm!  I found her location knowledge and recommendations to be invaluable.  Kim's apartment is quiet and cozy, and I loved the small terrace with hammock."
581243,509785206,2019-08-15T00:00:00.000Z,"房东非常好,热情友善,会给出恰当的建议,对旅行出游帮助很大｡房间非常漂亮,装修有格调,整洁｡"
1048668,13738535,2014-06-03T00:00:00.000Z,"Melissa's appartemnt is very welcoming and comfortable. She left us good addresses of bars, restaurants, places to visit in particular, and a good breakast for the first day. We felt home very quickly... Thank you Melissa !"
1170766,210062985,2017-11-07T00:00:00.000Z,"One of the best airbnb experiences so far. Annika is a great host, the studio is amazingly cozy and bright. Don’t miss a chance to book a perfect place to stay."
581243,291613609,2018-07-16T00:00:00.000Z,"Edwin var en fantastisk värd, lätt att kommunicera med och supertrevlig. Boendet har alla bekvämligheter, ligger bra till, skön säng. Allt var rent. Har ingenting att klaga på! :)"
301680,34816427,2015-06-12T00:00:00.000Z,"Preis/Leistung ist OK. Zimmer und Bett war sauber und wie angepriesen. Frühstück war \"self-service\", da die Gastgeberin in dieser Zeit (Juni) nur tagsüber da war - das war etwas enttäuschend. Lage ist sehr ruhig und genau wie beschrieben."
302496,481752340,2019-07-05T00:00:00.000Z,Stylish
581243,18185506,2014-08-23T00:00:00.000Z,"I had a wonderful experience! Edwin have great directions to his place and around the city! His place is perfectly located above a shopping center, metro, and grocery store. His place had a great view and a cozy balcony to sit and enjoy a cup of tea. The entire place was clean and bed was comfortable. Edwin was very nice and sweet! I would definitely recommend his place."
