listing_id,review_id,date,comments
1170766,6432975,2013-08-12T00:00:00.000Z,"Annika's studio was wonderful and ideal for our short stay. The room was spacious and clean with nice equipped kitchen. The location was also good, easily access to metro station and harbor, as well as 15 minutes walking distance to old town. 

Annika was such a sweet host. She was very flexible with our check-in and check-out time. She welcomed us with nice breads and fresh fruit. Very recommended all in all."
553914,240241416,2018-03-04T00:00:00.000Z,"This apartment was a great way for me to jump into exploring Stockholm. The space itself is very comfortable and cozy and is well decorated. It's not particularly large, but it was more than enough space for myself and a friend to use as a place to rest while running around the city. Location-wise, the apartment is in a fairly quiet neighborhood that is extremely walkable to many other sections of the city. We never used public transit while we were there, aside from getting too and from the airport, and we found the location to be a great distance to a lot of interesting things, like the city center."
757320,78569544,2016-06-07T00:00:00.000Z,"When we stayed at Barb's we felt at home. Barb was a wonderwul host, we had nice conversations with her and she always was ready to help. The room is very comfortable and central to all places we liked to see."
1182616,468328170,2019-06-12T00:00:00.000Z,"房屋位置挺不错,距离市政厅步行只需十来分钟,距离地铁站只需两分钟,公交车站也很近｡
Peter挺好,预先会把如何到达住处,如何拿钥匙之类细节问题提前告知,有问题询问他,他也快速响应｡
住宿地有电梯,方便行李拿取,套房内有三个房间,我住的还带有一个小阳台,只是房间不太隔音,住的其他客人发出的声音或多或少会影响到我｡
但总体来说是不错的地方,值得向大家推荐~"
259722,1221733,2012-05-03T00:00:00.000Z,"Half of the room's walls are glass windows, both looking outside of the building and in the living room. These glass walls are covered with some tents, that's the privacy level the room enables. 
The real problem is actually having good sleep, as sun rises very early in the morning. Also I have been awaken by the  host, coming in at late night or couldn't fall asleep if somebody was watching tv or talking or cooking in the living room: the glass walls won't provide isolation either from light and sound. In one month I seldom awaken later than 6 am: plane mask is a must eventually bring earplugs.
The room is packed with kids stuff and the guest's cupboard is in the living room, in the room there is a narrow table and a kid's stool. 
I don't recommend this, especially if you plan to stay more than few days or if you are coming here to work."
533880,13647219,2014-06-02T00:00:00.000Z,"Jarl is a kind, considerate and professional host who gives 100% to his clients and only asks in return that you respect his property and possessions.  
I used the sauna, found the laundry room to be an excellent asset also and everyone I encountered was helpful and language issues for English speakers were minimal.  Jarl provided comprehensive transport, food and building access advice as well as a perfect internet access.
I wish more AirBNB suppliers offered the same level of diligence.
The Stockholm Marathon was epic and I hope to visit Jarl again in the future but for longer.
Thanks Jarl you were a credit to Stockholm and the AirBNB community.

Take care

Howard"
688947,192841502,2017-09-11T00:00:00.000Z,"What to say ? Alex was absolutely perfect in every way, very arranging, nice, perfect host I almost felt as good at at home, he is open minded and curious, you feel he is just a very nice person who wants to exchange ! He gave us all the details needed (also the address of this blues bar that I loved!), is an excellent cook and just wanted us to have a good stay, what we did! Don't change nothing Alex, and hopefully see you around !!"
274876,9540663,2014-01-02T00:00:00.000Z,I was traveling with some friends for New Years and stayed at Emma's apartment. We had a fantastic time. Emma is a great host and her apartment was beautiful and in a great neighborhood.
1212891,132298546,2017-02-17T00:00:00.000Z,Très agréable passage chez Maud pour découvrir la ville de Stockholm. Maud fait preuve de beaucoup de gentillesse envers ses invités et facilite grandement notre passage en se rendant disponible. Encore merci pour les petits gâteaux ;-)
259722,2454577,2012-09-30T00:00:00.000Z,"Marcelo is very friendly and hospitable. He even allowed me to have an ethernet cable running through his living room so i could have internet access. The park right behind the room is just amazing. You can take walk trails through the woods and pick up berries. 
The room is relatively small but it was just what i needed for that small period of time. Thanks Marcelo!"
871262,6309623,2013-08-07T00:00:00.000Z,"Lotta's place was just a perfect choice to live in, and Lotta in herself is a very cheerful lady. The grocery stores and restaurants were just a couple of minutes walk away and so are the tunnel bana and bus stations. The room is  nice and cozy equipped with all the necessary things. A very pleasent experience to stay with her."
299154,41899438,2015-08-09T00:00:00.000Z,"As our first visit to Stockholm, we chose this apartment because of its great location. There are shops and restaurants right outside the door, and the subway a minute away. Daniel was flexible with our arrival time since we took a later train from Oslo. I know we will try to stay here again next time we are in Stockholm!"
581243,460069269,2019-05-28T00:00:00.000Z,Edwin’s place was super comfortable and Edwin was extremely welcoming and flexible. He made sure I had anything I needed and was a great host! I would definitely stay again!
581243,159564724,2017-06-11T00:00:00.000Z,"Good host! Very clean, and has everything you need for a couple of nights stay i Stockholm. Close to the Metro and the apartment is placed on top of a smaller mall, so everything you need is close. It was nice and quiet. Edwin was a good host, shower me where everything was and told me where i should go to by food and such! 
I can warmly reccomend him!"
536691,21025348,2014-10-10T00:00:00.000Z,"Tolle Unterkunft in coolem Stadtteil, viele Shops und Cafes in unmittelbarer nähe.
Wohnung komplett eingerichtet, man fühlt sich sofort zu hause.
Vielen Dank Ceceilia

Very nice flat in Söder - great aera with many small shop and cafe's.
Thank you, Cecilia !"
242188,121585115,2016-12-18T00:00:00.000Z,"Very convenient accommodation, everything I needed. Lidia also welcomed me very warmly, gave me all the information I needed about the city. Would recommend."
299154,53232377,2015-11-06T00:00:00.000Z,Daniel är en jättebra värd som svarade snabbt och höll kontakt tills jag var i lägenheten så att allt skulle fungera bra. Lägenheten är jättefin och läget vid Götgatan är ett av Stockholms bästa.
274876,15028810,2014-07-01T00:00:00.000Z,"Emma kept in touch and provided helpful advice pre-arrival. Everything went smoothly, the flat was comfortable and well equipped and in an excellent location."
1272348,199832901,2017-10-03T00:00:00.000Z,Magnus was really helpful all the time. He gave us all the necessary and relevant information we needed. We had a great time in Stockholm and his apartment!
299154,444648530,2019-04-28T00:00:00.000Z,Daniel is a lovely host and the apartment is super centrally located! We really enjoyed staying there over the weekend.
1248490,52767968,2015-11-01T00:00:00.000Z,Very nice apartment in the perfect area of Stockholm. The apartment is spacious and cozy. A lot of nice Cafes and restaurants right around the corner. Maria was very welcoming and helpful when it comes to provding us with directions and anything we wondered about.
916806,5841563,2013-07-19T00:00:00.000Z,"We had a great stay at Mansour and Julia's  cosy apartment in Stockholm. They were incredibly generous  and kind hosts who were helpful in so many ways regarding anything that we needed in the apartment and by giving us tips and information about sightseeing in and around Stockholm.The apartment was clean, spacious and new with a modern well equipped kitchen, eating bench with four stools and a comfortable living space separate to the sleeping area. It is in a rustic area on the edge of a national park so at night we got glimpses of local wildlife such as hares and deer. It is fully self contained so we has our own sunny deck to eat outdoors and enjoy the sunshine and views. It is easy to get to public transport with a bus that runs to the station or a pleasant walk thru the park and there is plenty of parking if you have a car.    I would highly recommend their accommodation and we would stay there again. Thank you for making our holiday in Stockholm such a happy experience."
1149820,96967901,2016-08-25T00:00:00.000Z,"Klara's apartment is great, beautifully decorated and well located. We really enjoyed our stay in Stockholm. Highly recommend staying here!"
206221,300841815,2018-08-03T00:00:00.000Z,"Excelente, todo como se muestra en las fotos, muy bien ubicado y el desayuno es muy bueno, Elisabeth es una excelente anfitriona, muy amable y educada, gracias por todo!"
347192,495507142,2019-07-26T00:00:00.000Z,Very thoughtful space in a great location for an excellent price. Responsive host. Everything you want from an Airbnb
1234960,155309149,2017-05-28T00:00:00.000Z,"Ein hübsches Häuschen mit guter Ausstattung und super Lage. Der Gastgeber war sehr hilfsbereit, wahnsinnig nett und jederzeit ansprechbar."
920582,352489443,2018-11-25T00:00:00.000Z,"A great location, super accessible, 1st floor is a huge plus when carting around luggage.  Right next to a park, and walking distance to load of restaurants.  Easy to get to, super responsive, and very helpful.  Would definitely stay there again."
1261445,14511233,2014-06-21T00:00:00.000Z,"Marie-Louise is a great host who spoils her guests. Her apartment is lovely, cozy and exactly as advertized. Getting around in Stockholm is very easy from the apartment. We highly recommend this booking and we would return gladly."
700113,101134447,2016-09-12T00:00:00.000Z,"The studio was absolutely perfect.  Ilona anticipates everything you could possibly need, and more.  She is generous, warm, welcoming… always willing to provide anything you could want.  The room was extremely clean, everything was comfortable and much nicer than I had expected.  I will certainly return on my next trip to Stockholm."
164448,60799588,2016-01-27T00:00:00.000Z,"Lidia welcomed me with coffee, cake and a lot of useful advices about Stockholm and its highlights. The apartment is very comfortable, located in the city centre, and the room is nice, clean and well-furnished. I had a great time at Lidia's place and I warmly recommend Lidia as a wonderful host."
723539,278494200,2018-06-18T00:00:00.000Z,Beautiful apartment in a great location. Very central but on a quiet street in a safe area. Mathias was very responsive and wonderful to work with. Would definitely recommend!
1262188,289423849,2018-07-12T00:00:00.000Z,Karin's place is a lovely 2-bedroom flat in a very convenient location in Sodermalm. She was very helpful and quick to reply to messages. The apartment was well-supplied and the wifi worked well without any problems. I'd recommend the place to anyone travelling to Stockholm.
822497,490752209,2019-07-19T00:00:00.000Z,Take the train. It is not difficult to find the apartment.  Do not take a taxi.  It is very expensive.
1182616,112988087,2016-11-09T00:00:00.000Z,Host was really nice and helped me out when I needed to get to airport by telling about close transportation! Overall great stay and would definitely recommend staying here!
1234960,44296334,2015-08-25T00:00:00.000Z,"Jacob is a great host and a great guy. He was helpful and hospitable in every possible way and did everything to make our stay as enjoyable as possible - including caring for food and drinks as well as giving great suggestions where to spend time and what to do in Stockholm. We felt very welcome and truly had the impression that Jacos is genuinely interested in the people he hosts. Short: Jacob is a host extraordinare ;-)  
The house is very convienently located. Public transportation is a mere 5 minutes walk away, getting to the buzzing areas of Stockholm, such as Södermalm only takes a couple of minutes. Same applies to a large convenience store, bakery, restaurants etc.
Despite the central location, the environment is very quiet, We even had deer in the garden at multiple occasions (much to the enjoyment of our kids).
The house and its equipment is very much as described and shown in the pictures. We had a great, relaxed stay at Jacob's house!"
871262,165268344,2017-06-30T00:00:00.000Z,The location of Lotta's place is just perfect. You can reach everything by walking - I never had to buy a tram/bus ticket. The room and the rest of the apartment were very clean. Lotta is a very nice host. She gave me a lot of interesting information about the city in the beginning and was always avaible when I had questions. I can really recommend this room.
916806,227823840,2018-01-16T00:00:00.000Z,We had a nice time in Julias place. The apartment is confortable and clean. Julia was really nice and helped us with everyrhing we needed.
608672,8223418,2013-10-21T00:00:00.000Z,Fantastic little apartment. Perfect for a short stay. Host is very friendly and accommodating. Highly recommended.
