listing_id,review_id,date,comments
757320,203611865,2017-10-15T00:00:00.000Z,Barb's apartment is very comfortable and very conveniently located! I would highly recommend it to people coming to Stockholm. Barb is a great host and was very helpful.
242188,44611346,2015-08-27T00:00:00.000Z,"Lidia was an amazing host, very helpful with information, what is the easiest, what is the cheapest. Always there for you, but never intrusive, I Will definitely recommend! :)"
581243,17001662,2014-08-05T00:00:00.000Z,"You can book this room without hesitation! It's the perfect place to stay in Stockholm.
Really great appartement, well located in the city center, very clean and beautiful with everything you could need. You will enjoy the comfy bed and the sunny balcony.
Plus, Edwin is a very helpful person and a warmly host."
1124388,128903523,2017-01-28T00:00:00.000Z,Carl est un super hôte et trés attentionné ! Ce fut un super séjour !
1128990,14288036,2014-06-16T00:00:00.000Z,"We were met by a friend of our host who very helpfully showed us round the apartment, gave us neighbourhood advice for cafes/restaurants etc, explained the arrangements about check out, and gave us a contact number if there were any problems. Our host had already told us about this and left us some very welcome provisions in the fridge, especially helpful as we arrived quite late in the day, had not visited the area before and do not speak Swedish!
The apartment was very well located for a lovely part of Stockholm (Sodermalm) and we were very pleased with all the facilities the apartment and area offered - great for families. We really appreciated having a bath as we had our 1 year old grandson with us, though some people might prefer a more standard shower facility."
700113,261252100,2018-05-06T00:00:00.000Z,"The appartement was clean and nice, located in the north of Stockholm in a nice neightborhood with good restaurants and a park across the street! You can walk to the old city center or take a metro closeby! Definetely a good place to stay in a super Nice city!"
1307331,277943739,2018-06-17T00:00:00.000Z,"La casa è a 3 minuti a piedi dal metro che in 10/15 minuti collega il centro città.
E' vicina ad un bel lago dove è possibile fare il bagno.
Marcus è stato gentilissimo aspettandoci fuori dal metrò per il check-in e posticipando al primo pomeriggio per il check-out.
La casa è spaziosa, completa di tutto e con una stanza piena di giochi per i bambini."
1149820,26242330,2015-02-08T00:00:00.000Z,"Great appartment in a perfect place ! The room is very clean and beautiful. And Klara is a very nice and sympathic girl :) ."
274876,303870945,2018-08-08T00:00:00.000Z,"Nice apartment, close to restaurants and a big park. Good for small family.  Host was very helpful."
954832,17215625,2014-08-09T00:00:00.000Z,"Mikael was a great host, one of the best I have come across on AirBnB! Communication was brilliant and he was very accommodating when we arrived in Stockholm. He provided us with lots of useful information about the area we were staying and also things to do whilst we were in the city. The apartment is beautiful, quiet and really clean and tidy. Great facilities too, everything you would need for a short stay in Stockholm! He recommended places to eat and drink as well as providing us with maps and other information leaflets for us to take a look at. Perfect location as the nearest t-bana station is only two stops away from central station. I would definitely recommend staying here :)! x"
206221,1419307,2012-06-05T00:00:00.000Z,"We loved Stockholm and we really liked Elisabeth´s place. The house is big and nice and the bedroom is also more than enough to spend some days. Big bedroom with space enough for the luggage. Personally, I loved the location. The Sofo area is a cool, dynamic and beautiful area with lot of cafés, nice shops, restaurants and supermarkets around. Just perfect. If you don´t mind to walk, you can even walk for a while to the old side of the city. Elisabeth is a great host who sure is going to make you feel at home. As they said, breakfasts are more than great and her company and advice are a big plus."
1212891,54999429,2015-11-27T00:00:00.000Z,"Maud is amazing! I recommend her to anyone! She is a very kind and accommodating host.  My boyfriend and I stayed two nights in Novemeber.  We truly appreciated her generosity when she prepared a homemade meal for us.  We talked a lot and Maud showed us some personal family photos.  Her cats are sweet and social.  The room itself was very private and homey.  The bed was extremely comfortable and the perfect size for two adults.  The location was far enough away from the city where we were amongst locals and away from a lot of tourist traps.  The metro was close so it was a short ride into the heart of Stockholm.  I would advise purchasing a 72 hour SL access card for the train upon arriving.  Overall, we had a great time with Maud and would stay with her again in a heartbeat."
700113,19739222,2014-09-17T00:00:00.000Z,"Small clean cosy apartment that has everything you need. Located in a quiet area and close to all: cafes, restaurants, supermarkets, public transportation, etc. Ilona is a wonderful host."
164448,407660,2011-07-30T00:00:00.000Z,great fun at lidia's. she had the power adapter i needed. (try getting that at a hotel). and advice on stockholm. bright top floor and a quirky cork light switch worth the visit alone.
274876,320731955,2018-09-09T00:00:00.000Z,Emma’s place is lovely. It has all the things you need to enjoy Stockholm at the fullest. The apartment is really nice with a great balcony where you can enjoy the sun all day long if you want. The location is also perfect with great bars and restaurants nearby. Emma was always responding really quickly so everything was well arranged. I would recommend it to everyone!
688947,92542680,2016-08-09T00:00:00.000Z,Everything is ok. The flat is comfortable and clean. Alexandre is very nice and friendly. I recommend it.
1234109,7134324,2013-09-08T00:00:00.000Z,"We really enjoyed our stay in Stockholm and at Natalie's - the central location of the apartment  - our home away from home - was a  blessing. Natalie  met us as we arrived and were very friendly and ackommendating all throughout our stay. 
Thank you, Natalie and all the best to you !"
541875,15506024,2014-07-10T00:00:00.000Z,"Thank you so much Martin.
Martin was away and left his whole studio to myself.  He arranged a friend to pick me up from the station and showed me around.  We communicated through email and tried to help me in anyway he could.
The location is perfect. The local train station and bus station is just a footstep away.  Two train stops and you’re at the Old Town (5 min).  The local café serves great food.
Again, thank you very much Martin."
1204621,78413410,2016-06-06T00:00:00.000Z,"Appartement très sympa, bien situé et très propre. Lit comfortable avec 3 oreillers différents pour satisfaire les plus difficiles :). 
Nettan est très cool et sympa. Très compréhensive, elle m'a permis de quitter l'appartement en fin d'après-midi."
1184553,85815919,2016-07-13T00:00:00.000Z,"Annbritt was an excellent host. We have been able to check in earlier than expected, she was lovely and very flexible. Also great communication before and during our stay to make our stay comfortable !
The apartment was perfect for two. It is very spacious, full of light and the room is great. The bed is comfy, there is a table to dine in the room, and even a TV and the view is amazing!
The apartment is located in Soderlalm just 20 min walk from GamlaStan the old town. The neighborhood is so cute, with little shops coffee and restaurants and only 20 min walk from the see to have a walk. 
Thanks for this amazing stay in Stockholm ! I highly recommend this place"
581243,3086716,2012-12-14T00:00:00.000Z,"Edwin was very helpful and accommodating. My flight from Copenhagen was cancelled and I effectively landed at 1 AM at Stockholm right after a major snow storm. He stayed awake and guided me to his apartment. All the days of stay there was very pleasant. The location is very convenient, right across the street from the Metro station and above a mall (which had a few eating places and a grocery) !! All in all, am very pleased with the stay and Edwin is a great person !!"
536283,17568929,2014-08-14T00:00:00.000Z,"Hi! We highly recommend Paolo's place for a Stockholm stay. The place itself is comfortable, clean, and easily located. Centrally located, steps from a subway stop and restaurants and supermarkets. 
Paolo himself was nice, polite and helpful, easily accesible and eager to help and answer all our queries.
Recomiendo el piso de Paolo para vuestra estancia. Es cómodo y muy bien situado, a dos manzanas de una parada de metro y de varios supermercados. Paolo es muy educado y nos ayudó resolviendo todas nuestras dudas en el momento."
568341,424376715,2019-03-16T00:00:00.000Z,Highly recommended
1184553,505273010,2019-08-09T00:00:00.000Z,"Annbritt è stata molto gentile e disponibile, sempre pronta a rispondere a dubbi e domande durante la permanenza. Il suo appartamento è bellissimo, pulito, in una zona molto vicina al centro città, con la metro e i negozi a pochi passi e un sacco di locali carini. Ho letto dei commenti sulla confusione in tarda serata, ma non sono d'accordo. Il quartiere è tranquillo e anche se nei weekend è più affollato di sera, non ho avuto alcun fastidio. Inoltre, le finestre dell'appartamento sono spesse e perciò non arrivano rumori dall'esterno se sono chiuse.
L'appartamento di Annbritt è ideale se si vuole essere vicini al centro per esplorare la città ma anche vicini ai locali per uscire di sera o andare per negozi."
1204621,80303032,2016-06-17T00:00:00.000Z,"Nettan was very welcoming and provided a lovely space. The location was a short walk from the Filmhuset, which was perfect for what I needed in Stockholm."
220851,438280012,2019-04-16T00:00:00.000Z,"Very nice place to stay. The flat is in an old house, very charming with high ceilings and wooden floors. The bedroom is big and the kitchen lovely. There are supermarkets, bars, cafés and restaurants all around and the metro station is very close. I recommand this place and will come back if I'm back in Stockholm
!"
299154,510403145,2019-08-16T00:00:00.000Z,Perfect apartment. Everything was so clean and the apartment has a privileged location.
755843,146891689,2017-04-24T00:00:00.000Z,"The only regret was that we didn't meet Pär in person, but communication is certainly not lacking with timely responses on (Hidden by Airbnb) and airbnb. The apartment is beautiful and roomy and is located very close to Stockholm's places of interest.
In addition, the apartment is provided with several poster, stock maps with information about the main points of interest of the city.
If I go back to Stockholm I hope I can stay at Pär's apartment again."
338470,37222553,2015-07-05T00:00:00.000Z,"Flat very well located, easy access to underground, clean and comfortable. Gustaf and his brother Carl are very nice guys and helped us with some tips about the city."
700113,510509079,2019-08-16T00:00:00.000Z,"L’appartement est très pratique avec un agréable balcon. Bien situé, à proximité de la station Odenplan, il est fonctionnel et llona est très gentille et réactive"
1261445,131182564,2017-02-11T00:00:00.000Z,"Marie-Louise is a very gracious and attentive host. Her place is cozy and very comfortable. The location is great, with easy access to public transportation."
647314,5244235,2013-06-20T00:00:00.000Z,"We had a great experience staying four nights at Mallika's appartment at the end of June. Mallika is a very helpful host and sharing the flat with her was very easy. The room is very spacious and bright, nicely decorated, as seen on the pictures. She has two cats, but they're very easy going and they will not bother you nor enter your room if you dont want to. 

We specially enjoyed the neighborhood. Mariatorget is a charming area, full of cafes, beautiful shops. It offers some splendid panoramic views of the city. Apart from our arrival and departure (which were made very easy thanks to the metro station just down the block), we always walked to other areas of the city, or used the public bike system.

Mallika's appartment is the perfect place to start exploring Stockholm."
1182616,42151476,2015-08-11T00:00:00.000Z,"Der Vermieter hat schnell geantwortet und war unkompliziert und flexibel, was meine frühe An- und späte Abreise betraf. Seine Wegbeschreibung war sehr exakt und hilfreich. Die Location ist echt zentral, Busse und Metro fast direkt vor der Haustür, und in wenigen Minuten ist man so in der Innenstadt. Was man durch die Airbnb-Anzeige nicht erfährt: Der Vermieter wohnt nicht im Apartment, stattdessen werden alle 3 Zimmer vermietet. Zeitweise waren wir 7 Gäste, die sich ein Bad teilen mussten. Hauptproblem war, dass der ganze Ort (Küche, Zimmer und leider auch das Bad) nicht wirklich sauber waren. Es roch auch etwas merkwürdig. Ich war bei der Buchung froh, noch etwas Zentrales zu finden, das nicht allzu teuer war. Trotzdem würde ich dieses Zimmer nicht wieder buchen."
338470,1203959,2012-04-30T00:00:00.000Z,"Gustav's apartment is located in one of the most beautiful areas of the city centre. It's the perfect flat for a couple who want to fully enjoy their stay in Stockholm. It is also very comfortable, bright and romantic!
Gustav is very nice and extremly helpful in giving tips on places to visit and restaurants.
I would definitely recommend Gustav's flat!!"
954832,13896264,2014-06-07T00:00:00.000Z,"Fantastic - the apartment exceeded our expectations. Mikael was welcoming and helpful, the room was clean, well stocked with amenities, comfortable bed and good size bathroom. Close to metro and buses."
299154,457143396,2019-05-23T00:00:00.000Z,A very good location! Can recommend.
343925,12016296,2014-04-21T00:00:00.000Z,"We were very satisfied with Annika's appartment, it is at a great location, with metro station just around the corner, not far away from main bus station by foot either, in a calm area, tidy,comfortable and convenient, with well equipped kitchen (though we didnt cook at all), just what we needed for our short stay in Stockholm. The only thing is that I wouldn't recommend it for more than 2 guests, because it was really difficult to inflate the airbed without the electric air pump...or it's just us being clumsy :D 
Annika was very welcoming (we arrived before the check in time because of our flight ) and helpful. I recommend her place."
299154,35368634,2015-06-18T00:00:00.000Z,"The location of this apartment is excellent for exploring Stockholm. It is easy to find and has everything you need within walking distance - subway, shops, restaurants, and cafes. Daniel met us at the apartment, showed us around, and answered any questions we had. He was very kind and helpful. There were 4 of us (2 adults and 2 kids) and it was a tight fit for us and all of our luggage, but it worked perfectly for us. Access to Wifi was great and I appreciated all of Daniel's guide books and helpful information. We had everything we needed and enjoyed our stay. Before our stay, Daniel was always very fast at responding to any emails and texts."
568341,428590375,2019-03-25T00:00:00.000Z,Be sure to take the tour!  It is exceptional!
164448,92751268,2016-08-09T00:00:00.000Z,Lovely! She knew a lot about the area and the public transportation. The room was very nice.
1035775,18560838,2014-08-28T00:00:00.000Z,"We enjoyed our stay at Magnus' flat very much. It's clean, the bed is comfortabel, super furnishing, location is very good...all in all one of the best opportunities for a low-cost stay near the center. I loved the big balcony with sun during the afternoon and evening! Thank you Magnus! I will recommend your stylish flat!"
1212891,61777294,2016-02-08T00:00:00.000Z,It was a very nice stay at Maud's place. She helps a lot in helping us searching for the right transport or anything while we're in Stockholm. There's also a cafe around the neighborhood that you can stop by and have some coffee on the way back. It's just an awesome experience in the nutshell.
1128990,8374717,2013-10-28T00:00:00.000Z,"I booked this apartment for my friends. It is the very comfortable apartment.

Anette is so kind that she helped me a lot  before I booked. My friends who stayed here had great time!

I highly recommend the apartment and Anette as host."
1182616,9120519,2013-12-08T00:00:00.000Z,"Great host, responsible and helpful. Clean place.  Very recommended."
1234109,504737366,2019-08-08T00:00:00.000Z,"It really is a wonderful apartment with everything you need for your stay in Stockholm. It is central and you have a part in the Swedish lifestyle. Nathalie has an open ear for your questions and has helpful tips online as well. She is really great, kind and trusting. Thanks for our good time in Stockholm."
608672,21515984,2014-10-19T00:00:00.000Z,"We stayed at Karl's over the weekend and we had a very pleasant experience, the room is nice and clean with also a small kitchen for breakfast or snacks. The position is fantastic, at walking distance from all main attractions and just behind the main walking shopping street. Karl speaks a perfect Italian since he lived 10 years between Torino and Roma. All in all definitely recommended! Grazie Karl!"
916806,146465294,2017-04-23T00:00:00.000Z,"Nous avions réservé ce logement pour un long We à Stockholm. Comme l'hôte l'indique, il y a 1 métro à 10 min. de marche, lequel nous emmène en ville en 20 min. Nous avons apprécié ce trajet parmi les suédois, pour arriver dans un secteur très calme (parfait pour bien dormir après une longue journée de marche)."
299154,164754670,2017-06-29T00:00:00.000Z,Daniel was so quick to accommodate any special requests and the location was awesome! The apartment was just a short walk to Galla Stan and pretty much everything else you need to see in Stockholm.
1271843,449197018,2019-05-06T00:00:00.000Z,"André est un hôte très attentif, réactif. Il n'était pas souvent présent durant notre séjour et avons pu avoir l'appartement pour nous ! Il nous a même laissé un vélo pour flâner dans les vieilles rues de Stockholm et est de très bon conseil ! Je le recommande les yeux fermés. Il est très réactif lorsque nous posons une question, réponse dans l'heure. De plus, André est une personne qui nous met directement à l'aise. 
Que du bonheur !"
302496,32229874,2015-05-16T00:00:00.000Z,"We were two couples from the U.S. and England visiting Stockholm and were thrilled to find such a lovely apartment in a well-maintained building and in a perfect location.   The proximity to the bus, metro, and Coop in an active yet quiet area allowed us to meet and talk with locals as we traveled with ease to other areas of the city.  

Seta's son, Christopher, met us at the apartment and kindly walked us through the apartment giving us information and advice.  He made us feel very welcome.   Seta herself was often in touch through email.    

We know you will enjoy the experience as much as we have."
763407,16000170,2014-07-20T00:00:00.000Z,"We stayed at this place for the second time. The previous visit happened last summer and we were then so satisfied we decided to come back again. And everything was just as good as it was the last time! The flat is very functional, perfect for a family and the location is simply excellent. Public transport from this place is easy to any location in Stockholm. Gabriella accommodated our wishes very well and gave new travel tips, for example restaurant recommendations that turned out to be really good. We recommend Gabriellas flat to everyone!"
795354,152975548,2017-05-19T00:00:00.000Z,"Amazing host, location and apartment will definitely try to book it every time I visit Sweden. Made my visit perfect!"
647314,286343148,2018-07-06T00:00:00.000Z,"Beautiful, eclectic apartment with a great little balcony attached to the room. Excellent location near a bunch of great restaurants and cafes. It was a little awkward sharing the space and the bathroom since it is a one bedroom."
757320,42176813,2015-08-11T00:00:00.000Z,"Barb was a great host. She was so welcoming and helpful. The apartment and the room was well arranged. The neighbourhood, I would say, one of the best places in Stockholm with a quick access to best and trendiest restaurants and cafes."
