listing_id,review_id,date,comments
536691,17818181,2014-08-18T00:00:00.000Z,"Cecilia made arrangements for us to pick up the keys to her apartment at a nearby cafe. Once we had the keys and the code to the downstairs door, we were happily ensconced in Cecilia's truly beautiful Stockholm apartment.  It is very large, with a living room, bedroom, and eat-in kitchen, plus TWO balconies. Unlike many apartments that we have rented, this one was obviously not simply an investment rent-a-place, but her very own apartment. We felt like we were friends who had made arrangements to use her place while she was out of town.  This intimacy had some distinct advantages. The kitchen, for instance, was fully equipped and set up because Cecilia, who we would guess is an excellent cook, had cooked there recently herself. It was a pleasure to prepare meals there and eat at the little kitchen table. The art on the walls and the various objets de art throughout the apartment always provided visual entertainment and often food for thought. The apartment was very clean and, well, charming. The only drawback was that there was not a lot of space for us to stow our own stuff, but we quickly figured out that minor problem and enjoyed ourselves in this sophisticated and beautiful space.

The location was also very satisfying.  Located on one of the main drags in Soderholm, filled with cafes and small shops, the apartment was an interesting fifteen to twenty minute stroll to the Gamla Stan, Stockhplm's old town. There were grocery stores within a half a block, subway stations five to ten minutes walk, and the one of the City Bike stands was only a few blocks away. I should also mention that although the flat is on the fifth floor, there is a dependable lift.  

If you a re visiting Stockholm and get a chance to rent this apartment, don't hesitate."
1124388,54407408,2015-11-19T00:00:00.000Z,"Terrific place, terrific host. The place is amazing, it's easy to reach, well connected, has shops and cafes nearby. Good soundsystem and a small collection of vinyl adds some charm. We had fully enjoyed our short stay and would definitely like to rent it again next time we're in Stockholm."
347192,71424498,2016-04-25T00:00:00.000Z,"Matilda's flat is gorgeous and bright, as the pictures show.  Its in a great location close to Slussen station and lots of shops.  She kindly allowed my friend and I to bring our 9 month old babies. Communication was good between us and Matilda was helpful with any questions I had.   Unfortunately the second bedroom is without a door or curtain."
442837,478817449,2019-06-30T00:00:00.000Z,"Jo's place was a very comfortable stay for an extended weekend in Stockholm. It is literally only a few steps from the metro station, and very easy access to places e.g. Sodermalm and Gamla Stan. The room itself was clean and bright, and Jo was very helpful in helping me find the place when I arrived. She also offered great tips on things I was interested in, including great running paths and events going on that weekend. I would highly recommend staying with her!"
556363,36471487,2015-06-28T00:00:00.000Z,"We enjoyed our stay and can definitely recommend this apartment.
Great location in heart of city across from Metro stop with lots of great restaurants within a short walk.  Great top apartment with good view of local city buildings.  Nice amenities including well equipped kitchen, washing machine and great TV and stereo.  Thank you, Lennard!"
1205051,5713087,2013-07-13T00:00:00.000Z,Great place with a lot of character in a cool area. Viktor was very responsive to messages and our impression was one of warmth and friendliness. I would highly recommend staying here. Thanks again for having us Viktor!
916806,20527915,2014-09-30T00:00:00.000Z,"We stayed at Mansours apartment from 25th-29th September 2014 whilst visiting a friend in Stockholm.
Mansour greeted us when we arrived. He was very friendly and provided us with information about the local area.
The apartment was very comfortable, clean, peaceful and well placed for visiting Stockholm by train (only 20 minutes to the centre of town)
It well also well placed for IKEA and a big retail complex at Kungens Kurva (only 5 minutes by car).
This was our first booking through Airbnb and went without a hitch. We recommend this apartment."
1173290,6635637,2013-08-19T00:00:00.000Z,"We had a wonderful time in Stockholm. Christian was a great host--very helpful with tips about the city, transportation etc. The location of the apartment was perfect;  well situated for access to public transportation, a few minutes walk to a grocery and many restaurants. We were there with our two young children and the Astrid Lindgren park was a short walk away. The apartment itself was lovely and newly renovated. It was very quiet, situated on the back side of an inner courtyard, had two great balconies, and the decor was modern and artistic. To our children's delight, Christian kindly invited them to play with any of the toys in the house. A great vacation week for us!"
795354,187069414,2017-08-26T00:00:00.000Z,Gustav's place is great. The apartment is located very close to the T-banna (Stockholm subway) and central enough to reach anywhere is Stockholm in a short amount of time. Gustav is an excellent communicator and a great host. Highly recommend!
875505,71832183,2016-04-29T00:00:00.000Z,"Electra went above and beyond to accommodate me and make sure I had everything I needed. She is extremely friendly and caring and couldn't have been a better host. Her apartment was very tasteful and had everything I needed for an enjoyable stay. Its location is unbeatable close to many shops, restaurants, and cafes right in the heart of Stockholm. Overall, I was very happy with my stay there."
1261445,38103596,2015-07-13T00:00:00.000Z,Marie Louise picked us up at the tube station due to really horrible rain. That was really nice. She had fresh fruits ad some sweets for us.
1184553,176902023,2017-08-01T00:00:00.000Z,"We had a comfortable stay at Annbritt's place. The location is great, walkable into the city. I would probably recommend hiring the city bikes that can be done for 3 days and the passes can be purchased from 7/11 to get around the city. Although our stay was great, keep in mind when looking for a place that the city is very expensive for meals so it would've been handy to have kitchen access that we did not have here."
1271843,34575016,2015-06-09T00:00:00.000Z,"I stayed in Stockholm for three nights and managed to meet Andre on my last night -he was flexible due to my arrival dates and friendly along with his partner!  I had an awesome stay and the location of the apartment was perfect!  Very close to the metro and cool bars etc. Very hospitable, lovely and chilled out couple...thanks guys :)"
1182616,498175537,2019-07-29T00:00:00.000Z,"Very clear and good apartment in a fantastic position! 
10 minutes geom the bus station and in 15 minutes you are in The city center!
Peter is a Gret host!"
